STATE_ABBREVIATION,D,INCUMBENT,CANDIDATE_NAME,CANDIDATE_ID,PARTY,PRIMARY_VOTES,PRIMARY_%,GENERAL_VOTES,GENERAL_%,GE_WINNER_INDICATOR,COMMITTEE_ID,COMMITTEE_TYPE
MO,07,0,"Batsche, Christopher ",H6MO07219,R,4860.0,0.0452341284984317,,,0,C00615179,H
GA,11,0,"Llop, William",H2GA11198,R,4857.0,0.09790167503174699,,,0,C00520064,H
WA,03,0,"Marx, Angela (Angie)",H6WA03176,D,4851.0,0.03836754063352711,,,0,C00581017,H
FL,27,0,"Sackrin, Adam",H6FL27023,D,4808.0,0.16600490280702965,,,0,C00617720,H
NV,02,0,"Alm, Vance",H4NV02136,D,4803.0,0.191209841156097,,,0,C00564740,H
NC,06,0,"Hardin, Chris",H6NC06107,R,4777.0,0.2207894250323535,,,0,C00589515,H
RI,02,0,"Archer, Steven",H6RI02276,D,4767.0,0.18795836290513365,,,0,C00620229,H
NC,13,0,"Davis, Bruce",H4NC06136,D,4709.0,0.2567611777535442,156049.0,0.4389662777221428,0,C00556944,H
KY,06,0,"Brill, Roger Q.",H6KY06135,R,4608.0,0.1545271629778672,,,0,C00616474,H
NC,13,0,"Isner, Bob",H6NC13160,D,4597.0,0.25065430752453655,,,0,C00617704,H
NY,07,0,"Lee, Yungman F.",H6NY07149,D,4479.0,0.2734933137937351,,,0,C00592519,H
NY,03,0,"Stern, Steve",H6NY03221,D,4475.0,0.21997738779924297,,,0,C00607044,H
FL,27,0,"Peiro, Maria",H6FL27049,R,4450.0,0.11747624076029567,,,0,C00621920,H
NC,04,0,"Kimball, Teiji",H6NC04169,R,4399.0,0.2866545028020331,,,0,C00597658,H
NY,03,0,"Kaiman, Jon",H6NY03254,D,4394.0,0.21599567418768126,,,0,C00607879,H
FL,18,0,"Kozell, Rick",H6FL18105,R,4334.0,0.0683035995713295,,,0,C00579102,H
MA,04,0,"Rosa, David A.",H0MA09027,R,4299.0,0.9801641586867305,113055.0,0.298130602062693,0,C00612382,H
TN,05,0,"Smith, John ""Big John""",H2TN05263,R,4295.0,0.28471992045077893,,,0,C00565507,H
RI,02,0,"Hamilton, John D.",H4RI02065,D,4270.0,0.16836211655232236,,,0,C00623165,H
WA,01,0,"Storms, Alex",H6WA01196,IP,4194.0,0.028881313913851875,,,0,C00616961,H
NC,05,0,"Wallin, Charlie",H6NC05125,D,4184.0,0.2686701342066397,,,0,C00613976,H
TN,01,0,"Bohms, Alan",H6TN00091,D,4161.0,1.0,39024.0,0.1542298191878273,0,C00613117,H
OK,04,0,"Roberts, Shawn M.",H6OK04122,R,4151.0,0.10284425945195977,,,0,C00609552,H
MO,05,0,"Rucker, Austin ",H6MO05205,R,4137.0,0.10017676828825338,,,0,C00576033,H
TX,06,0,"Jaquess, Don",H2TX06137,D,4132.0,0.12364223944462731,,,0,C00504225,H
NC,13,0,"Coker, Adam",H6NC02130,D,4125.0,0.22491821155943292,,,0,C00602706,H
NY,24,0,"Kingson, Eric",H6NY24169,D,3994.0,0.3056320783593511,,,0,C00580951,H
NV,03,0,"Matthews, Andy",H6NV03071,R,3975.0,0.1412278831805585,,,0,C00581983,H
MD,04,0,"Christopher, Warren",H4MD04113,D,3973.0,0.03466145537981034,,,0,C00550004,H
NC,05,0,"Roberts, Jim",H6NC06131,D,3959.0,0.25422205098568035,,,0,C00606848,H
VA,04,0,"Ward, Ella P.",H2VA04102,D,3867.0,0.24586724313326552,,,0,C00511832,H
FL,01,0,"Frazier, Brian",H6FL01101,R,3817.0,0.03863243018936672,,,0,C00612309,H
TN,06,0,"Matheson, Flo",H6TN06148,D,3714.0,0.329693741677763,,,0,C00616441,H
CA,29,0,"Guzman, David Z.",H6CA29237,D,3654.0,0.0382537688442211,,,0,C00614594,H
CA,44,0,"Castillo, Christopher  ",H6CA44129,R,3651.0,0.03640950975308149,,,0,C00578682,H
IA,03,0,"Adams, Desmund",H6IA03235,D,3650.0,0.13886246908883393,,,0,C00580282,H
GA,05,0,"Bell, Douglas ",H6GA05290,R,3635.0,1.0,46768.0,0.15560856965087225,0,C00599498,H
NC,03,0,"Griffin, Taylor",H4NC03059,R,3610.0,0.1482241839458017,,,0,C00581314,H
NY,18,0,"Oliva, Phil",H6NY18203,R,3574.0,0.5700159489633174,129369.0,0.44376335639580555,0,C00602656,H
MO,07,0,"Spencer, Lyndle",H6MO07201,R,3537.0,0.032920393518303066,,,0,C00614644,H
DE,00,0,"Miller, Micheal C., Sr.",H0DE00068,D,3500.0,0.054864093801924946,,,0,C00455006,H
NC,12,0,"Threatt, Leon",H4NC12142,R,3495.0,0.41796220999760825,115185.0,0.32975951903807615,0,C00558908,H
CA,46,0,"Contreras, Louie A.",H6CA41174,R,3441.0,0.03677500026718251,,,0,C00418129,H
MD,08,0,"Shudofsky, Aryeh",H6MD08531,R,3421.0,0.07350508154100685,,,0,C00589366,H
FL,18,0,"Xuna, John (Juan)",H2FL22049,D,3394.0,0.0735396082509967,,,0,C00577221,H
WA,07,0,"Jhaveri, Arun",H6WA07466,D,3389.0,0.017246556032223425,,,0,C00611624,H
NY,03,0,"Kaplan, Anna",H6NY03205,D,3311.0,0.16275868849235609,,,0,C00603142,H
NC,13,0,"Blust, John",H6NC13087,R,3308.0,0.10433356462499212,,,0,C00613737,H
NC,13,0,"Henning, Hank",H6NC13095,R,3289.0,0.1037343089636031,,,0,C00613307,H
NC,13,0,"Howard, Julia Craven",H6NC13137,R,3254.0,0.10263041695578123,,,0,C00613968,H
MN,02,0,"Howe, John",H6MN02164,R,3244.0,0.1362910679774809,,,0,C00588624,H
NY,10,0,"Rosenberg, Mikhail Oliver",H6NY10127,D,3206.0,0.10519753248457803,,,0,C00614016,H
MD,08,0,"Barve, Kumar P.",H6MD08291,D,3149.0,0.02414821744898507,,,0,C00305656,H
TX,15,0,"Ramírez, Rubén",H6TX15055,D,3149.0,0.06000724126760295,,,0,C00310896,H
NH,02,0,"Martin, Andy",H6NH02196,R,3145.0,0.07265796465288206,,,0,C00614586,H
WI,08,0,"McNulty, Terry",H6WI08130,R,3109.0,0.05741246860688433,,,0,C00609347,H
OH,08,0,"George, Scott",H6OH08158,R,3094.0,0.02331627693165633,,,0,C00588855,H
FL,09,0,"Crabtree, Valleri",H6FL09146,D,3093.0,0.07736755215368453,,,0,C00570820,H
TN,03,0,"Smith, Geoffery Suhmer",H6TN03145,R,3076.0,0.08073702721856217,,,0,C00612606,H
NY,13,0,"Powell, Adam Clayton",H4NY15071,D,2986.0,0.06560186304018278,,,0,C00471961,H
FL,27,0,"Adams, David ""Tubbs""",H6FL26017,R,2945.0,0.0777455121436114,,,0,C00579870,H
NV,03,0,"Sbaih, Jesse",H6NV03089,D,2928.0,0.1280391813888403,,,0,C00583005,H
AK,00,0,"Hibler, William D. ""Bill""",H6AK00243,D,2918.0,0.11645448377698847,,,0,C00621029,H
GA,09,0,"Scupin, Mike",H6GA09235,R,2856.0,0.033601976586858054,,,0,C00609149,H
VA,02,0,"Cardwell, C. Pat, IV",H6VA02107,R,2773.0,0.06806912465020375,,,0,C00603605,H
MI,14,0,"Morrison, Terrance",H6MI14195,D,2770.0,0.04357606934415656,,,0,C00585752,H
NY,18,0,"Del Vecchio, Kenneth",H6NY18195,R,2696.0,0.42998405103668264,,,0,C00600130,H
PA,14,0,"McAllister, Lenny",H6PA14192,R,2692.0,0.566617554199116,87999.0,0.25595688240974507,0,C00614834,H
WA,05,0,"McGee, Krystol",H6WA05163,LIB,2678.0,0.018768747722239354,,,0,C00615310,H
TN,08,0,"Leatherwood, Tom",H8TN07043,R,2620.0,0.04258085486754429,,,0,C00448514,H
TX,32,0,"Roughneen, Cherie Myint",H6TX32084,R,2601.0,0.03206953948585167,,,0,C00600874,H
NV,01,0,"Perry, Mary",H6NV01208,R,2588.0,0.250459692248137,54174.0,0.2876210499490316,0,C00585844,H
TX,19,0,"Corley, Jason",H6TX19115,R,2558.0,0.024561673035930327,,,0,C00589622,H
NY,24,0,"Williams, Steve",H6NY24185,D,2557.0,0.19566880930517294,,,0,C00590091,H
NY,13,0,"Linares, Guillermo",H6NY13162,D,2504.0,0.0550124129446141,,,0,C00593509,H
GA,11,0,"Davis, Billy ",H6GA11074,R,2435.0,0.049081856846263934,,,0,C00613216,H
FL,04,0,"Kaufman, Stephen J.",H6FL04154,R,2419.0,0.024111637179167703,,,0,C00620203,H
OH,08,0,"White, Kevin F. ",H6OH08166,R,2384.0,0.017965741501315025,,,0,C00588863,H
WA,07,0,"Rivers, Don",H6WA07409,D,2379.0,0.01210668539411612,,,0,C00512137,H
CA,44,0,"Musante, Marcus C.",H6CA44111,D,2366.0,0.023594878136343693,,,0,C00578294,H
FL,10,0,"Fahmy, Fatima Rita",H6FL10151,D,2349.0,0.05768805717232742,,,0,C00590935,H
GA,09,0,"Fontaine, Bernie",H4GA09065,R,2342.0,0.027554562033060767,,,0,C00559815,H
NY,13,0,"Johnson-Cook, Suzan D.",H6NY13113,D,2341.0,0.05143133334797988,,,0,C00580290,H
WA,04,0,"Malan, John (the man)",H6WA04158,D,2320.0,0.02374616171954964,,,0,C00617886,H
NC,13,0,"Walser, Jason A.",H6NC13145,R,2319.0,0.07314073046111146,,,0,C00613984,H
MD,06,0,"Cheng, Scott",H6MD06188,R,2303.0,0.03758220597594608,,,0,C00571661,H
NC,13,0,"Barrett, Dan",H6NC03179,R,2296.0,0.07241531571311424,,,0,C00614487,H
NC,10,0,"Gregory, Jeff",H0NC10177,R,2277.0,0.12050807091823233,,,0,C00478933,H
PA,10,0,"Molesevich, Michael",H6PA10141,D,2263.0,0.4608022805945836,89823.0,0.29788878129021135,0,C00617688,H
MD,02,0,"Morgan, Yuripzy",H6MD02203,R,2257.0,0.05676416589119992,,,0,C00590976,H
TX,15,0,"Sweeten, Rance G ""Randy""",H6TX15212,D,2224.0,0.04238047144463289,,,0,C00600866,H
NV,03,0,"Michaels, Barry",H6NV03014,D,2219.0,0.09703515829980759,,,0,C00417410,H
TX,19,0,"Parrish, Don",H6TX19156,R,2197.0,0.021095385324448372,,,0,C00591883,H
CA,24,0,"Isakson, Steve",H4CA24183,NOP,2172.0,0.010447028945773571,,,0,C00603787,H
FL,04,0,"Pueschel, Deborah Katz",H0FL04033,R,2145.0,0.021380513331672065,,,0,C00346767,H
MN,04,0,"Carlson, Steve",H0MN04163,DFL,2128.0,0.060004511617414845,,,0,C00486894,H
AZ,01,0,"Redd, Shawn",H6AZ01207,R,2098.0,0.03310401413784398,,,0,C00586958,H
AZ,01,0,"Gowan, David",H6AZ01215,R,2091.0,0.03299356223175966,,,0,C00590216,H
MI,04,0,"Wirth, Debra",H2MI04237,D,2013.0,1.0,101277.0,0.32074957799025183,0,C00621771,H
OK,01,0,"Rogers, Evelyn L.",H6OK03165,R,2004.0,0.03198467799856356,,,0,C00615054,H
ID,01,0,"Nikolova, Staniela",H6ID01276,D,2002.0,0.16166020671834624,,,0,C00613125,H
NC,12,0,"Duffie, Ryan",H6NC12030,R,1973.0,0.23594833771824922,,,0,C00603746,H
NC,13,0,"Griffin, Kevin D.",H6NC13210,D,1946.0,0.10610687022900764,,,0,C00615831,H
CA,06,0,"Seretskiy, Yuriy",H6CA28163,NOP,1930.0,0.013638226606554829,,,0,C00585307,H
NV,01,0,"Horne, Fred",H6NV01224,R,1911.0,0.18494144972418466,,,0,C00613323,H
FL,01,0,"Wichern, Mark ",H4FL01155,R,1798.0,0.018197828001174053,,,0,C00558569,H
NC,02,0,"Sanyal, Ron",H4NC13058,D,1761.0,0.10668847691748455,,,0,C00561340,H
GA,03,0,"Anders, Samuel",H6GA03121,R,1657.0,0.028633638044548895,,,0,C00609537,H
NY,12,0,"Lindner, Peter",H6NY12131,D,1654.0,0.09871680095493883,,,0,C00609115,H
OH,08,0,"Ashworth, Matthew ",H6OH08117,R,1637.0,0.012336375351364387,,,0,C00574772,H
TN,04,0,"Persley, Erran",H6TN04192,R,1615.0,0.03476332953053361,,,0,C00614263,H
MN,02,0,"Erickson, Matthew D.",H6MN02214,R,1612.0,0.06772540122678766,,,0,C00618553,H
MN,06,0,"Helland, Bob",H6MN06157,DFL,1595.0,0.16673635793435082,,,0,C00587907,H
NY,05,0,"Mirza, Ali A.",H6NY05069,D,1579.0,0.18286045165026057,,,0,C00603282,H
NV,03,0,"Bowers, Kerry",H6NV03121,R,1569.0,0.055745043700703475,,,0,C00605675,H
NV,01,0,"Boylan, Patrick",H6NV01216,D,1554.0,0.08228752978554409,,,0,C00590851,H
MD,08,0,"Anderson, David M.",H6MD08515,D,1511.0,0.011587156737191628,,,0,C00583575,H
TN,09,0,"Williams, M. LaTroy",H6TN09415,D,1452.0,0.03484688489968321,,,0,C00613042,H
MD,08,0,"Rubin, Joel",H6MD08523,D,1426.0,0.010935331242379394,,,0,C00588715,H
CA,14,0,"Cardenas, Angel",H6CA14114,R,1400.0,0.009581231735777004,54817.0,0.1913687348794018,0,C00612390,H
OH,08,0,"Haemmerle, Eric J.",H6OH08174,R,1386.0,0.010444848037257813,,,0,C00589093,H
WY,00,0,"Konsmo, Mike",H6WY00134,R,1363.0,0.015474217206693763,,,0,C00603449,H
CO,02,0,"Todd, Steven",H6CO02164,D,1357.0,0.03014416775884666,,,0,C00616680,H
TN,06,0,"Strong, Donald",H6TN04176,R,1354.0,0.025949136625845647,,,0,C00467266,H
NV,03,0,"Teijeiro, Annette",H4NV01153,R,1336.0,0.047466780359553755,,,0,C00559492,H
NC,12,0,"Cunningham, Carla D.",H6NC12063,D,1255.0,0.04302070478541067,,,0,C00613372,H
NV,03,0,"Schiffman, Steven M.",H6NV03154,D,1237.0,0.054093055798495715,,,0,C00611681,H
TX,29,0,"Garcia, Dominique M.",H6TX29056,D,1224.0,0.03947113834247017,,,0,C00592295,H
NV,03,0,"Singer, Alex Channing",H6NV03147,D,1208.0,0.052824908168619907,,,0,C00607465,H
TX,18,0,"Pate, Ava",H6TX18158,R,1204.0,0.0712594696969697,,,0,C00598375,H
CA,34,0,"Mejia, Kenneth",H6CA34237,D,1177.0,0.012685513510017999,,,0,C00616045,H
NY,15,0,"Baez, Leonel",H6NY15134,D,1127.0,0.10773348628238218,,,0,C00614065,H
MD,06,0,"Painter, Harold",H4MD06209,R,1117.0,0.01822810424452096,,,0,C00553982,H
HI,01,0,"Ocasio, Javier",H6HI01196,D,1117.0,0.012128780064064282,,,0,C00610485,H
ND,00,0,"Seaman, Jack",H4ND01028,LIB,1111.0,0.9982030548068284,23528.0,0.06951506681754659,0,C00564609,H
NH,01,0,"Gradert, Jamieson Hale",H6NH01289,R,1031.0,0.01814821334272135,,,0,C00577056,H
NY,03,0,"Clarke, Jonathan C.",H6NY03213,D,1021.0,0.0501892542889446,,,0,C00605477,H
TN,08,0,"Baker, Hunter",H6TN08235,R,1014.0,0.016479765967820574,,,0,C00615484,H
NC,13,0,"Robinson, Vernon",H6NC13061,R,970.0,0.030593578502491642,,,0,C00611327,H
TN,06,0,"Hay, Tommy N.",H0TN04211,R,945.0,0.018110734203415167,,,0,C00475541,H
NC,10,0,"Wiley, Albert Lee, Jr.",H0NC01036,R,896.0,0.04741995236835141,,,0,C00602979,H
WY,00,0,"Rammell, Rex  #",H6WY01090,R,890.0,0.010104221066733272,,,0,C00617043,H
NC,13,0,"Daly, Kay",H6NC02122,R,889.0,0.02803885699867533,,,0,C00589275,H
MD,04,0,"Strait, Terence",H6MD04258,D,845.0,0.007371993404465073,,,0,C00579466,H
FL,18,0,"Nikpour, Noelle",H6FL18139,R,835.0,0.013159553678371053,,,0,C00582684,H
NV,04,0,"Schaefer, Mike ",H6NV04053,D,773.0,0.025259786942029933,,,0,C00614446,H
NC,13,0,"Rouco, George",H6NC09176,R,773.0,0.024380243487037153,,,0,C00583369,H
MD,08,0,"Bolling, Dan",H6MD08556,D,712.0,0.005459997085956611,,,0,C00608950,H
HI,02,0,"Turner, Richard L.",H6HI02376,N,697.0,1.0,,,0,C00619809,H
RI,02,0,"Reis, Rhue R.",H4RI02107,R,641.0,1.0,70301.0,0.3067929896835233,0,C00552554,H
RI,01,0,"Taub, Harold Russell",H4RI01133,R,629.0,1.0,71023.0,0.3509440302010604,0,C00571067,H
OH,08,0,"Matvey, Joseph ",H6OH08281,R,548.0,0.004129709036376105,,,0,C00603589,H
TN,04,0,"Faparusi, Yomi ""Fapas""",H4TN04155,R,493.0,0.01061196375142605,,,0,C00545608,H
NC,12,0,"Henley, Gardenia",H4NC05260,D,444.0,0.015220074043603456,,,0,C00562181,H
NY,13,0,"Gallagher, Michael",H6NY13097,D,435.0,0.00955686886218336,,,0,C00576223,H
TN,08,0,"Atkins, Ken",H6TN08201,R,410.0,0.006663416219730213,,,0,C00611129,H
NC,13,0,"Shoaf, Farren K. ",H6NC13103,R,404.0,0.012742067747429508,,,0,C00613729,H
NV,03,0,"Khal, Sami",H6NV03113,R,381.0,0.013536559369004476,,,0,C00610063,H
NV,04,0,"Rolle, Dan",H6NV04046,D,336.0,0.0109796745310764,,,0,C00611715,H
NC,12,0,"Moore, Rodney W.",H4NC12068,D,245.0,0.008398464280817221,,,0,C00545228,H
OH,12,0,"Manchik, Joe ",H6OH12119,GRE,239.0,1.0,13474.0,0.03568950081317179,0,C00608547,H
NY,13,0,"Sloan, Sam",H4NY10098,D,227.0,0.004987147659116374,,,0,C00562637,H
WI,01,0,"Lebeck, Jason",H6WI01200,LIB,195.0,0.975,,,0,C00608539,H
NC,13,0,"Feather, Kathy",H6NC13111,R,142.0,0.00447864757459156,,,0,C00613836,H
WY,00,0,"Cummings, Daniel Clyde",H2WY00133,CON,133.0,0.8926174496644296,10362.0,0.04115563040162684,0,C00532721,H
WI,04,0,"Craig, Andy",H6WI04063,LIB,127.0,1.0,32183.0,0.11217145506066384,0,C00589887,H
IL,12,0,"Bradshaw, Paula",H2IL12130,GRE,117.0,0.8013698630136986,18780.0,0.05999961661586827,0,C00527952,H
IL,05,0,"Grimsley, Warren ""Grizz""",H6IL05168,GRE,114.0,0.42066420664206644,,,0,C00582155,H
ID,02,0,"Tomkins, Anthony",H6ID02183,CON,82.0,1.0,25005.0,0.07664673228358525,0,C00607366,H
MO,03,0,"Simmons, Doanita",H6MO03325,CON,80.0,1.0,3605.0,0.0097873391740626,0,C00615146,H
TN,08,0,"Maldonado, David J",H6TN08193,R,76.0,0.0012351698358524297,,,0,C00610899,H
CA,25,0,"Bomberger, Jeff",H6CA25193,NOP,44.0,0.0003329751328116723,,,0,C00615724,H
IL,07,0,"Collins, Frederick",H2IL01141,D,25.0,0.00014563333022648894,,,0,C00501338,H
NY,22,0,"Babinec, Martin (Opportunity to Ballot)",H6NY22148,REF,21.0,0.75,34638.0,0.12435958654512425,0,C00612358,H
IL,08,0,"Straw, Andrew",H6IL04138,R,13.0,0.000254602428515472,,,0,C00577767,H
CA,02,0,"Caffrey, Andrew Augustine ",H6CA02226,D,6.0,2.595380223202699e-05,,,0,C00610519,H
IL,16,0,"McGroarty, Colin M.",H6IL16082,R,2.0,1.971939303708232e-05,,,0,C00593467,H
AL,02,0,"Mathis, Nathan ",H6AL02167,D,,,112089.0,0.40526205420414774,0,C00627976,H
AL,03,0,"Smith, Jesse",H4AL03061,D,,,94549.0,0.3293196890325457,0,C00569699,H
AL,05,1,"Brooks, Mo",H0AL05163,R,,,205647.0,0.6669791065301013,1,C00464149,H
AL,05,0,"Boyd, Will, Jr.",H6AL05202,D,,,102234.0,0.33157761590005386,0,C00581819,H
AL,06,1,"Palmer, Gary",H4AL06098,R,,,245313.0,0.7449393573150808,1,C00551374,H
AL,06,0,"Putman, David J.",H6AL06127,D,,,83709.0,0.2541982229294334,0,C00586750,H
AL,07,1,"Sewell, Terri A.",H0AL07086,D,,,229330.0,0.9841306624096675,1,C00458976,H
AZ,03,0,"Vasquez, Jaime",H2AZ07161,W,,,332.0,0.002198165988016023,0,C00545731,H
AZ,03,0,"Martin, Harvey",H6AZ03211,W,,,283.0,0.0018737378753269109,0,C00618488,H
AR,01,1,"Crawford, Rick ",H0AR01083,R,,,183866.0,0.762780702518596,1,C00462374,H
AR,02,0,"Curry, Dianne ",H6AR02245,D,,,111347.0,0.36813306707575116,0,C00587105,H
AR,03,1,"Womack, Steve",H0AR03055,R,,,217192.0,0.7731811596008643,1,C00477745,H
AR,03,0,"Isaacson, Steve",H6AR03110,LIB,,,63715.0,0.22681884039913566,0,C00625376,H
AR,04,1,"Westerman, Bruce",H4AR04048,R,,,182885.0,0.7490405842094701,1,C00548180,H
CO,02,0,"Longstreth, Richard",H6CO02156,LIB,,,27136.0,0.05933804492337835,0,C00616151,H
CT,01,1,"Larson, John B.",H8CT01046,D,,,200686.0,0.6413230007190222,1,C00330142,H
CT,01,0,"Corey, Matthew M.",H2CT01189,R,,,105674.0,0.337697531357354,0,C00546952,H
CT,02,1,"Courtney, Joe",H2CT02112,D,,,208818.0,0.6322893988620983,1,C00410233,H
CT,02,0,"Novak, Daria Irene",H0CT02140,R,,,111149.0,0.3365530480807371,0,C00589713,H
CT,02,0,"Brookes, Ann E.",H6CT02154,R,,,,,0,C00613992,H
CT,02,0,"Reale, Daniel",H8CT02085,LIB,,,4949.0,0.014985299327493437,0,C00443903,H
CT,03,1,"DeLauro, Rosa L.",H0CT03072,D,,,213572.0,0.6903248119620271,1,C00238865,H
CT,03,0,"Cadena, Angel",H6CT03145,R,,,95786.0,0.3096073101277074,0,C00617431,H
CT,04,1,"Himes, Jim",H8CT04172,D,,,187811.0,0.5990017222682912,1,C00434191,H
CT,04,0,"Shaban, John",H4CT04114,R,,,125724.0,0.4009823308030873,0,C00550087,H
CT,05,1,"Esty, Elizabeth",H2CT05131,D,,,179252.0,0.5799496573724772,1,C00494203,H
CT,05,0,"Cope, Clay",H6CT05157,IP,,,129801.0,0.41995651639370785,0,C00605659,H
CT,05,0,"Stevens, Bill",H6CT05165,R,,,,,0,C00618447,H
CT,05,0,"Pistone, John ",H0CT05127,R,,,28.0,9.05908464420445e-05,0,C00462663,H
DE,00,0,"Reigle, Hans",H6DE01071,R,,,172301.0,0.4096162989729935,0,C00574129,H
FL,01,0,"Specht, Steven ",H6FL01176,D,,,114079.0,0.309001424756085,0,C00614271,H
FL,02,0,"Lapham, Rob ",H6FL02240,LBF,,,9395.0,0.027361793093003885,0,C00620708,H
FL,03,1,"Yoho, Ted",H2FL06109,R,,,193843.0,0.5656346658885323,1,C00494583,H
FL,03,0,"McGurn, Kenneth ""Ken""",H6FL03081,D,,,136338.0,0.39783484096877736,0,C00620658,H
FL,03,0,"Wells, Tom",H6FL03073,NPA,,,12519.0,0.0365304931426904,0,C00620559,H
FL,04,0,"Bruderly, David E.",H2FL06091,D,,,113088.0,0.2760519647904858,0,C00621763,H
FL,07,0,"Murphy, Stephanie",H6FL07140,D,,,182039.0,0.5147361128783702,1,C00620443,H
FL,08,1,"Posey, Bill ",H8FL15107,R,,,246483.0,0.6310998794042416,1,C00444968,H
FL,08,0,"Westbrook, Corry",H4FL08077,D,,,127127.0,0.3254984496659933,0,C00543173,H
FL,08,0,"Stinson, Bill",H6FL08254,NPA,,,16951.0,0.04340167092976513,0,C00619783,H
FL,10,0,"Lowe, Thuy",H6FL05177,R,,,107498.0,0.35131328250361943,0,C00578047,H
FL,11,0,"Koller, Dave",H4FL11071,D,,,124713.0,0.31595388111542644,0,C00552448,H
FL,11,0,"Riggs, Bruce Ray",H2FL05192,NPA,,,11990.0,0.030376039663659465,0,C00620864,H
FL,12,1,"Bilirakis, Gus Michael ",H6FL09070,R,,,253559.0,0.685908204366609,1,C00408534,H
FL,12,0,"Tager, Robert Matthew ",H6FL12181,D,,,116110.0,0.31409179563339096,0,C00616920,H
FL,13,0,"Crist, Charlie ",H6FL13205,D,,,184693.0,0.5190309182165118,1,C00590067,H
FL,14,1,"Castor, Kathy ",H6FL11126,D,,,195789.0,0.6178706564376714,1,C00410761,H
FL,14,0,"Quinn, Christine",H6FL14112,R,,,121088.0,0.3821293435623286,0,C00609297,H
FL,15,1,"Ross, Dennis A.",H0FL12101,R,,,182999.0,0.5746120562432098,1,C00459461,H
FL,15,0,"Lange, Jim",H6FL15150,D,,,135475.0,0.4253879437567902,0,C00607218,H
FL,17,1,"Rooney, Tom",H8FL16022,R,,,209348.0,0.6181383332103049,1,C00432906,H
FL,17,0,"Freeman, April",H4FL19058,D,,,115974.0,0.3424344873403706,0,C00541359,H
FL,17,0,"Sawyer, John W., III",H2FL14160,NPA,,,13353.0,0.03942717944932457,0,C00506998,H
FL,18,0,"Spalding, Carla",H6FL18121,NPA,,,12503.0,0.0332599130661474,0,C00581330,H
FL,19,0,"Neeld, Robert M.",H4FL14091,D,,,123812.0,0.34092398517482364,0,C00620211,H
FL,19,0,"Rossano, Timothy John",H4FL19082,W,,,20.0,5.507123464200944e-05,0,C00555763,H
FL,20,1,"Hastings, Alcee L.",H2FL23021,D,,,222914.0,0.8031200461161551,1,C00269837,H
FL,21,1,"Frankel, Lois ",H2FL14053,D,,,210606.0,0.6270629814119532,1,C00494856,H
FL,21,0,"Spain, Paul ",H4FL22110,R,,,118038.0,0.35144896251723184,0,C00564948,H
FL,22,1,"Deutch, Ted",H0FL19080,D,,,199113.0,0.5893532632825218,1,C00469163,H
FL,22,0,"McGee, Andrea Leigh",H4FL22086,R,,,138737.0,0.41064673671747814,0,C00553388,H
FL,23,0,"Endriss, Don",H6FL23089,NPA,,,5180.0,0.016031195840554593,0,C00615765,H
FL,23,0,"Milstein, Lyle ",H6FL23097,NPA,,,3897.0,0.012060534785838078,0,C00620278,H
FL,25,1,"Diaz-Balart, Mario ",H2FL25018,R,,,157921.0,0.6236021165692623,1,C00376087,H
FL,25,0,"Valdes, Alina",H6FL25027,D,,,95319.0,0.37639788343073766,0,C00578252,H
FL,26,0,"Curbelo, Carlos",H4FL26038,R,,,148547.0,0.5295000392098153,1,C00546846,H
FL,26,0,"Peixoto, Jose ",H6FL26033,NPA,,,16502.0,0.058821851986511825,0,C00614800,H
GA,10,0,"Ware, Leonard",H6GA10159,W,,,886.0,0.00362207750264706,0,C00605626,H
IL,09,0,"Williams, David",H4IL09074,W,,,79.0,0.00024162863819322952,0,C00545533,H
IL,10,0,"Kopsick, Joseph William",H6IL10150,W,,,26.0,9.091036238269066e-05,0,C00592139,H
IL,18,0,"Rodriguez, Junius",H6IL18161,D,,,96770.0,0.2786488253096178,0,C00618728,H
IN,03,0,"Snyder, Pepper",H6IN03286,LIB,,,19828.0,0.06902770089852983,0,C00618405,H
IN,04,0,"Mayoras, Steven M.",H6IN04169,LIB,,,14766.0,0.049313037263637394,0,C00617076,H
IN,05,0,"Wittlief, Matthew",H6IN05257,LIB,,,15329.0,0.042446730447062736,0,C00625608,H
IN,06,0,"Turvey, Rich",H6IN06214,LIB,,,12330.0,0.04160129561212612,0,C00616557,H
IN,07,0,"Thompson, Drew",H6IN07386,LIB,,,11475.0,0.043355877130010954,0,C00610915,H
IN,08,0,"Horning, Andrew",H2IN07088,LIB,,,13655.0,0.04633321231163878,0,C00551671,H
IN,09,0,"Brooksbank, Russell",H6IN09218,LIB,,,17425.0,0.05397360326846176,0,C00615856,H
KS,01,0,"LaPolice, Alan",H4KS01059,IND,,,67739.0,0.2625837787968415,0,C00552810,H
KS,04,0,"Allen, Miranda",H6KS04173,IND,,,19021.0,0.06910419943978405,0,C00617746,H
KY,01,0,"Gaskins, Samuel L.",H4KY01073,D,,,81710.0,0.2732766780044214,0,C00565663,H
KY,02,1,"Guthrie, S. Brett",H8KY02031,R,,,251825.0,1.0,1,C00445023,H
KY,03,1,"Yarmuth, John A.",H6KY03124,D,,,212401.0,0.6349919580022362,1,C00419630,H
KY,04,1,"Massie, Thomas",H2KY04121,R,,,233922.0,0.7132050965434605,1,C00509729,H
